"Reporting_Month","baskett","mnsty_item","smeb_item","price","unit","quantity","ministry_smeb_price_lbp","price_lbp_l_kg"
2022-04-04,"Food SMEB","Sunflower Oil","Sunflower Oil",289900,"L",3.5,211047.2,82911.4
2022-04-04,"Food MEB","Tahini","Tahina container",59677.1428571429,"g",454,98467.2857142858,131468.745714286
2022-04-04,"Food SMEB","Tea","Tea (unflavored) packed",75000,"g",454,99000,165225
2022-04-04,"Food MEB","Tomato","Tomato",30377.0777777778,"kg",1,227828.083333333,30377.0777777778
2022-04-04,"Food SMEB","White Beans","White beans",52880,"kg",1,79320,52880
2022-04-04,"Food MEB","Fresh Chicken","Whole chicken",82348.5714285714,"kg",1,308807.142857143,82348.5714285714
2022-04-04,"Food MEB","Zucchini","Zucchini",26464.425,"kg",1,119089.9125,26464.425
2022-03-21,"Food MEB","Banana","Bananas",11516.1,"kg",1,103644.9,11516.1
2022-03-21,"Food SMEB","Cabbage","Cabbage",6370.3,"kg",1,85999.05,6370.3
2022-03-21,"Food SMEB","Carrots","Carrots",14225.225,"kg",1,42675.675,14225.225
2022-03-21,"Food SMEB","Chickpeas","Chickpeas packed",46703.3333333333,"kg",1,210165,46703.3333333333
2022-03-21,"Food MEB","Cucumber","Cucumber",29396.4285714286,"kg",1,176378.571428572,29396.4285714286
2022-03-21,"Food SMEB","Eggs","Eggs",105647.555555556,"pieces",30,132059.444444445,59162.6311111114
2022-03-21,"Food SMEB","Powdered Milk","Milk powder can",266083.333333333,"kg",2.5,319300,106433.333333333
2022-03-21,"Food MEB","Oranges","Naval oranges",10432.05,"kg",1,93888.45,10432.05
2022-03-21,"Food MEB","Parsley","Parsley",4454.1,"bundle",1,400869,89082
2022-03-21,"Food SMEB","Rice","Plain rice",23399.1666666667,"kg",1,280790,23399.1666666667
2022-03-21,"Food SMEB","Potatoes","Potato",13965.2,"kg",1,146634.6,13965.2
2022-03-21,"Food SMEB","Apples","Red apples",20565.5,"kg",1,154241.25,20565.5
2022-03-21,"Food SMEB","Lentils","Red lentils",45750,"kg",1,171562.5,45750
2022-03-21,"Food MEB","Onion","Red onion",8185.93333333333,"kg",1,24557.8,8185.93333333333
2022-03-21,"Food SMEB","Salt","Salt",19651.6,"g",700,16841.4212,28101.788
2022-03-21,"Food SMEB","Sardine","Sardines can",22287.25,"g",125,401170.5,178298
2022-03-21,"Food SMEB","Tomato Paste","Small tomato paste",10095.6,"g",70,432697.416,144266.124
2022-03-21,"Food SMEB","Sugar","Sugar",26788.5714285714,"kg",1,80365.7142857142,26788.5714285714
2022-03-21,"Food SMEB","Sunflower Oil","Sunflower Oil",283300,"L",3.5,206242.4,81023.8
2022-03-21,"Food MEB","Tahini","Tahina container",56800.7142857143,"g",454,93721.1785714286,125131.973571429
2022-03-21,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-03-21,"Food MEB","Tomato","Tomato",21172.4,"kg",1,158793,21172.4
2022-03-21,"Food SMEB","White Beans","White beans",49026.25,"kg",1,73539.375,49026.25
2022-03-21,"Food MEB","Fresh Chicken","Whole chicken",78420,"kg",1,294075,78420
2022-03-21,"Food MEB","Zucchini","Zucchini",24544.3333333333,"kg",1,110449.5,24544.3333333333
2022-03-14,"Food MEB","Banana","Bananas",10324.5,"kg",1,92920.5,10324.5
2022-03-14,"Food SMEB","Cabbage","Cabbage",5148.5,"kg",1,69504.75,5148.5
2022-03-14,"Food SMEB","Carrots","Carrots",11142.4,"kg",1,33427.2,11142.4
2022-03-14,"Food SMEB","Chickpeas","Chickpeas packed",46515,"kg",1,209317.5,46515
2022-03-14,"Food MEB","Cucumber","Cucumber",21525.975,"kg",1,129155.85,21525.975
2022-03-14,"Food SMEB","Eggs","Eggs",105203.111111111,"pieces",30,131503.888888889,58913.7422222222
2022-03-14,"Food SMEB","Powdered Milk","Milk powder can",263330,"kg",2.5,315996,105332
2022-03-14,"Food MEB","Oranges","Naval oranges",8715.66666666667,"kg",1,78441,8715.66666666667
2022-03-14,"Food MEB","Parsley","Parsley",3725,"bundle",1,335250,74500
2022-03-14,"Food SMEB","Rice","Plain rice",23215.8333333333,"kg",1,278590,23215.8333333333
2022-03-14,"Food SMEB","Potatoes","Potato",13696.5,"kg",1,143813.25,13696.5
2022-03-14,"Food SMEB","Apples","Red apples",18794.4,"kg",1,140958,18794.4
2022-03-14,"Food SMEB","Lentils","Red lentils",41120,"kg",1,154200,41120
2022-03-14,"Food MEB","Onion","Red onion",7497.07777777778,"kg",1,22491.2333333333,7497.07777777778
2022-03-14,"Food SMEB","Salt","Salt",19651.6,"g",700,16841.4212,28101.788
2022-03-14,"Food SMEB","Sardine","Sardines can",22186.8571428571,"g",125,399363.428571428,177494.857142857
2022-03-14,"Food SMEB","Tomato Paste","Small tomato paste",9942.16666666667,"g",70,426121.263333333,142073.561666667
2022-03-14,"Food SMEB","Sugar","Sugar",23941.4285714286,"kg",1,71824.2857142858,23941.4285714286
2022-03-14,"Food SMEB","Sunflower Oil","Sunflower Oil",282800,"L",3.5,205878.4,80880.8
2022-03-14,"Food MEB","Tahini","Tahina container",57260,"g",454,94479,126143.78
2022-03-14,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-03-14,"Food MEB","Tomato","Tomato",15964,"kg",1,119730,15964
2022-03-14,"Food SMEB","White Beans","White beans",48538.75,"kg",1,72808.125,48538.75
2022-03-14,"Food MEB","Fresh Chicken","Whole chicken",78677.1428571429,"kg",1,295039.285714286,78677.1428571429
2022-03-14,"Food MEB","Zucchini","Zucchini",21041.5555555556,"kg",1,94687.0000000002,21041.5555555556
2022-03-07,"Food MEB","Banana","Bananas",10020,"kg",1,90180,10020
2022-03-07,"Food SMEB","Cabbage","Cabbage",4749.9,"kg",1,64123.65,4749.9
2022-03-07,"Food SMEB","Carrots","Carrots",10279.4,"kg",1,30838.2,10279.4
2022-03-07,"Food SMEB","Chickpeas","Chickpeas packed",45008.3333333333,"kg",1,202537.5,45008.3333333333
2022-03-07,"Food MEB","Cucumber","Cucumber",21899.5,"kg",1,131397,21899.5
2022-03-07,"Food SMEB","Eggs","Eggs",101875.333333333,"pieces",30,127344.166666666,57050.1866666665
2022-03-07,"Food SMEB","Powdered Milk","Milk powder can",263330,"kg",2.5,315996,105332
2022-03-07,"Food MEB","Oranges","Naval oranges",9044.85714285714,"kg",1,81403.7142857143,9044.85714285714
2022-03-07,"Food MEB","Parsley","Parsley",3605,"bundle",1,324450,72100
2022-03-07,"Food SMEB","Rice","Plain rice",22174.1666666667,"kg",1,266090,22174.1666666667
2022-03-07,"Food SMEB","Potatoes","Potato",13861.9,"kg",1,145549.95,13861.9
2022-03-07,"Food SMEB","Apples","Red apples",19399.4,"kg",1,145495.5,19399.4
2022-03-07,"Food SMEB","Lentils","Red lentils",39366.6666666667,"kg",1,147625,39366.6666666667
2022-03-07,"Food MEB","Onion","Red onion",7718.77777777778,"kg",1,23156.3333333333,7718.77777777778
2022-03-07,"Food SMEB","Salt","Salt",19651.6,"g",700,16841.4212,28101.788
2022-03-07,"Food SMEB","Sardine","Sardines can",21674.75,"g",125,390145.5,173398
2022-03-07,"Food SMEB","Tomato Paste","Small tomato paste",9942.16666666667,"g",70,426121.263333333,142073.561666667
2022-03-07,"Food SMEB","Sugar","Sugar",18038.3333333333,"kg",1,54114.9999999999,18038.3333333333
2022-03-07,"Food SMEB","Sunflower Oil","Sunflower Oil",254626.25,"L",3.5,185367.91,72823.1075
2022-03-07,"Food MEB","Tahini","Tahina container",55988.5714285714,"g",454,92381.1428571428,123342.822857143
2022-03-07,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-03-07,"Food MEB","Tomato","Tomato",13936.9,"kg",1,104526.75,13936.9
2022-03-07,"Food SMEB","White Beans","White beans",47061.25,"kg",1,70591.875,47061.25
2022-03-07,"Food MEB","Fresh Chicken","Whole chicken",70498.5714285714,"kg",1,264369.642857143,70498.5714285714
2022-03-07,"Food MEB","Zucchini","Zucchini",21435.4444444444,"kg",1,96459.4999999998,21435.4444444444
2022-02-28,"Food MEB","Banana","Bananas",9882,"kg",1,88938,9882
2022-02-28,"Food SMEB","Cabbage","Cabbage",4462.5,"kg",1,60243.75,4462.5
2022-02-28,"Food SMEB","Carrots","Carrots",10129,"kg",1,30387,10129
2022-02-28,"Food SMEB","Chickpeas","Chickpeas packed",49015,"kg",1,220567.5,49015
2022-02-28,"Food MEB","Cucumber","Cucumber",18029,"kg",1,108174,18029
2022-02-28,"Food SMEB","Eggs","Eggs",98124.2222222222,"pieces",30,122655.277777778,54949.5644444444
2022-02-28,"Food SMEB","Powdered Milk","Milk powder can",263330,"kg",2.5,315996,105332
2022-02-28,"Food MEB","Oranges","Naval oranges",8848.93333333333,"kg",1,79640.4,8848.93333333333
2022-02-28,"Food MEB","Parsley","Parsley",3850,"bundle",1,346500,77000
2022-02-28,"Food SMEB","Rice","Plain rice",20863,"kg",1,250356,20863
2022-02-28,"Food SMEB","Potatoes","Potato",13499.4,"kg",1,141743.7,13499.4
2022-02-28,"Food SMEB","Apples","Red apples",18374.4,"kg",1,137808,18374.4
2022-02-28,"Food SMEB","Lentils","Red lentils",38413.3333333333,"kg",1,144050,38413.3333333333
2022-02-28,"Food MEB","Onion","Red onion",7779.1,"kg",1,23337.3,7779.1
2022-02-28,"Food SMEB","Salt","Salt",19651.6,"g",700,16841.4212,28101.788
2022-02-28,"Food SMEB","Sardine","Sardines can",21673.5,"g",125,390123,173388
2022-02-28,"Food SMEB","Tomato Paste","Small tomato paste",9775.83333333333,"g",70,418992.216666667,139696.658333333
2022-02-28,"Food SMEB","Sugar","Sugar",17675.625,"kg",1,53026.875,17675.625
2022-02-28,"Food SMEB","Sunflower Oil","Sunflower Oil",240303.75,"L",3.5,174941.13,68726.8725
2022-02-28,"Food MEB","Tahini","Tahina container",54488.3333333333,"g",454,89905.7499999999,120037.798333333
2022-02-28,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-02-28,"Food MEB","Tomato","Tomato",13082.7,"kg",1,98120.25,13082.7
2022-02-28,"Food SMEB","White Beans","White beans",46956.25,"kg",1,70434.375,46956.25
2022-02-28,"Food MEB","Fresh Chicken","Whole chicken",62920,"kg",1,235950,62920
2022-02-28,"Food MEB","Zucchini","Zucchini",20269.3333333333,"kg",1,91211.9999999999,20269.3333333333
2022-02-21,"Food MEB","Banana","Bananas",9857,"kg",1,88713,9857
2022-02-21,"Food SMEB","Cabbage","Cabbage",3966,"kg",1,53541,3966
2022-02-21,"Food SMEB","Carrots","Carrots",10524.4,"kg",1,31573.2,10524.4
2022-02-21,"Food SMEB","Chickpeas","Chickpeas packed",49015,"kg",1,220567.5,49015
2022-02-21,"Food MEB","Cucumber","Cucumber",17829,"kg",1,106974,17829
2022-02-21,"Food SMEB","Eggs","Eggs",98124.2222222222,"pieces",30,122655.277777778,54949.5644444444
2022-02-21,"Food SMEB","Powdered Milk","Milk powder can",263330,"kg",2.5,315996,105332
2022-02-21,"Food MEB","Oranges","Naval oranges",8991.48888888889,"kg",1,80923.4,8991.48888888889
2022-02-21,"Food MEB","Parsley","Parsley",3583.3,"bundle",1,322497,71666
2022-02-21,"Food SMEB","Rice","Plain rice",21223,"kg",1,254676,21223
2022-02-21,"Food SMEB","Potatoes","Potato",14183.5,"kg",1,148926.75,14183.5
2022-02-21,"Food SMEB","Apples","Red apples",18533.2,"kg",1,138999,18533.2
2022-02-21,"Food SMEB","Lentils","Red lentils",38413.3333333333,"kg",1,144050,38413.3333333333
2022-02-21,"Food MEB","Onion","Red onion",7672.85,"kg",1,23018.55,7672.85
2022-02-21,"Food SMEB","Salt","Salt",19651.6,"g",700,16841.4212,28101.788
2022-02-21,"Food SMEB","Sardine","Sardines can",21485.4285714286,"g",125,386737.714285715,171883.428571429
2022-02-21,"Food SMEB","Tomato Paste","Small tomato paste",9775.83333333333,"g",70,418992.216666667,139696.658333333
2022-02-21,"Food SMEB","Sugar","Sugar",17675.625,"kg",1,53026.875,17675.625
2022-02-21,"Food SMEB","Sunflower Oil","Sunflower Oil",243166.25,"L",3.5,177025.03,69545.5475
2022-02-21,"Food MEB","Tahini","Tahina container",58250.8333333333,"g",454,96113.8749999999,128326.585833333
2022-02-21,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-02-21,"Food MEB","Tomato","Tomato",13927.7,"kg",1,104457.75,13927.7
2022-02-21,"Food SMEB","White Beans","White beans",46956.25,"kg",1,70434.375,46956.25
2022-02-21,"Food MEB","Fresh Chicken","Whole chicken",63855.7142857143,"kg",1,239458.928571429,63855.7142857143
2022-02-21,"Food MEB","Zucchini","Zucchini",20374.2666666667,"kg",1,91684.2000000001,20374.2666666667
2022-02-15,"Food MEB","Banana","Bananas",9778.1,"kg",1,88002.9,9778.1
2022-02-15,"Food SMEB","Cabbage","Cabbage",4372,"kg",1,59022,4372
2022-02-15,"Food SMEB","Carrots","Carrots",11686.9,"kg",1,35060.7,11686.9
2022-02-15,"Food SMEB","Chickpeas","Chickpeas packed",49015,"kg",1,220567.5,49015
2022-02-15,"Food MEB","Cucumber","Cucumber",16992.4,"kg",1,101954.4,16992.4
2022-02-15,"Food SMEB","Eggs","Eggs",97902,"pieces",30,122377.5,54825.12
2022-02-15,"Food SMEB","Powdered Milk","Milk powder can",263330,"kg",2.5,315996,105332
2022-02-15,"Food MEB","Oranges","Naval oranges",8299.33333333333,"kg",1,74694,8299.33333333333
2022-02-15,"Food MEB","Parsley","Parsley",3620.8,"bundle",1,325872,72416
2022-02-15,"Food SMEB","Rice","Plain rice",22939,"kg",1,275268,22939
2022-02-15,"Food SMEB","Potatoes","Potato",15121.1,"kg",1,158771.55,15121.1
2022-02-15,"Food SMEB","Apples","Red apples",18560.9666666667,"kg",1,139207.25,18560.9666666667
2022-02-15,"Food SMEB","Lentils","Red lentils",39300,"kg",1,147375,39300
2022-02-15,"Food MEB","Onion","Red onion",7587.5,"kg",1,22762.5,7587.5
2022-02-15,"Food SMEB","Salt","Salt",19789.6,"g",700,16959.6872,28299.128
2022-02-15,"Food SMEB","Sardine","Sardines can",21673.5,"g",125,390123,173388
2022-02-15,"Food SMEB","Tomato Paste","Small tomato paste",9716.66666666667,"g",70,416456.333333333,138851.166666667
2022-02-15,"Food SMEB","Sugar","Sugar",17560,"kg",1,52680,17560
2022-02-15,"Food SMEB","Sunflower Oil","Sunflower Oil",243166.25,"L",3.5,177025.03,69545.5475
2022-02-15,"Food MEB","Tahini","Tahina container",57763.3333333333,"g",454,95309.4999999999,127252.623333333
2022-02-15,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-02-15,"Food MEB","Tomato","Tomato",15716.1,"kg",1,117870.75,15716.1
2022-02-15,"Food SMEB","White Beans","White beans",45373.75,"kg",1,68060.625,45373.75
2022-02-15,"Food MEB","Fresh Chicken","Whole chicken",62748.5714285714,"kg",1,235307.142857143,62748.5714285714
2022-02-15,"Food MEB","Zucchini","Zucchini",22213.7444444444,"kg",1,99961.8499999998,22213.7444444444
2022-02-07,"Food MEB","Banana","Bananas",9414.8,"kg",1,84733.2,9414.8
2022-02-07,"Food SMEB","Cabbage","Cabbage",4174.5,"kg",1,56355.75,4174.5
2022-02-07,"Food SMEB","Carrots","Carrots",12274.4,"kg",1,36823.2,12274.4
2022-02-07,"Food SMEB","Chickpeas","Chickpeas packed",48527.5,"kg",1,218373.75,48527.5
2022-02-07,"Food MEB","Cucumber","Cucumber",21489,"kg",1,128934,21489
2022-02-07,"Food SMEB","Eggs","Eggs",97764.75,"pieces",30,122205.9375,54748.26
2022-02-07,"Food SMEB","Powdered Milk","Milk powder can",263330,"kg",2.5,315996,105332
2022-02-07,"Food MEB","Oranges","Naval oranges",8393.22222222222,"kg",1,75539,8393.22222222222
2022-02-07,"Food MEB","Parsley","Parsley",3299.9,"bundle",1,296991,65998
2022-02-07,"Food SMEB","Rice","Plain rice",22939,"kg",1,275268,22939
2022-02-07,"Food SMEB","Potatoes","Potato",15547,"kg",1,163243.5,15547
2022-02-07,"Food SMEB","Apples","Red apples",19055.3777777778,"kg",1,142915.333333334,19055.3777777778
2022-02-07,"Food SMEB","Lentils","Red lentils",41625,"kg",1,156093.75,41625
2022-02-07,"Food MEB","Onion","Red onion",7603.125,"kg",1,22809.375,7603.125
2022-02-07,"Food SMEB","Salt","Salt",19829.6,"g",700,16993.9672,28356.328
2022-02-07,"Food SMEB","Sardine","Sardines can",22773,"g",125,409914,182184
2022-02-07,"Food SMEB","Tomato Paste","Small tomato paste",10216.3333333333,"g",70,437872.046666665,145991.403333333
2022-02-07,"Food SMEB","Sugar","Sugar",18040.625,"kg",1,54121.875,18040.625
2022-02-07,"Food SMEB","Sunflower Oil","Sunflower Oil",248182.5,"L",3.5,180676.86,70980.195
2022-02-07,"Food MEB","Tahini","Tahina container",56121,"g",454,92599.65,123634.563
2022-02-07,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-02-07,"Food MEB","Tomato","Tomato",15391.1,"kg",1,115433.25,15391.1
2022-02-07,"Food SMEB","White Beans","White beans",45373.75,"kg",1,68060.625,45373.75
2022-02-07,"Food MEB","Fresh Chicken","Whole chicken",62315,"kg",1,233681.25,62315
2022-02-07,"Food MEB","Zucchini","Zucchini",25583.2222222222,"kg",1,115124.5,25583.2222222222
2022-01-31,"Food MEB","Banana","Bananas",9341.6,"kg",1,84074.4,9341.6
2022-01-31,"Food SMEB","Cabbage","Cabbage",4324.5,"kg",1,58380.75,4324.5
2022-01-31,"Food SMEB","Carrots","Carrots",11154.5,"kg",1,33463.5,11154.5
2022-01-31,"Food SMEB","Chickpeas","Chickpeas packed",51061.6666666667,"kg",1,229777.5,51061.6666666667
2022-01-31,"Food MEB","Cucumber","Cucumber",19713.8555555556,"kg",1,118283.133333334,19713.8555555556
2022-01-31,"Food SMEB","Eggs","Eggs",104802.25,"pieces",30,131002.8125,58689.26
2022-01-31,"Food SMEB","Powdered Milk","Milk powder can",272916.666666667,"kg",2.5,327500,109166.666666667
2022-01-31,"Food MEB","Oranges","Naval oranges",8267.375,"kg",1,74406.375,8267.375
2022-01-31,"Food MEB","Parsley","Parsley",2922.4,"bundle",1,263016,58448
2022-01-31,"Food SMEB","Rice","Plain rice",23948,"kg",1,287376,23948
2022-01-31,"Food SMEB","Potatoes","Potato",15115.6,"kg",1,158713.8,15115.6
2022-01-31,"Food SMEB","Apples","Red apples",17366.5555555556,"kg",1,130249.166666667,17366.5555555556
2022-01-31,"Food SMEB","Lentils","Red lentils",45225,"kg",1,169593.75,45225
2022-01-31,"Food MEB","Onion","Red onion",7691.925,"kg",1,23075.775,7691.925
2022-01-31,"Food SMEB","Salt","Salt",21790.6,"g",700,18674.5442,31160.558
2022-01-31,"Food SMEB","Sardine","Sardines can",23706.3333333333,"g",125,426713.999999999,189650.666666666
2022-01-31,"Food SMEB","Tomato Paste","Small tomato paste",10952.1666666667,"g",70,469409.863333335,156506.461666667
2022-01-31,"Food SMEB","Sugar","Sugar",19536.875,"kg",1,58610.625,19536.875
2022-01-31,"Food SMEB","Sunflower Oil","Sunflower Oil",270216.25,"L",3.5,196717.43,77281.8475
2022-01-31,"Food MEB","Tahini","Tahina container",63134.1666666667,"g",454,104171.375,139084.569166667
2022-01-31,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-01-31,"Food MEB","Tomato","Tomato",13644.5,"kg",1,102333.75,13644.5
2022-01-31,"Food SMEB","White Beans","White beans",56320,"kg",1,84480,56320
2022-01-31,"Food MEB","Fresh Chicken","Whole chicken",62831.6666666667,"kg",1,235618.75,62831.6666666667
2022-01-31,"Food MEB","Zucchini","Zucchini",27230.5555555556,"kg",1,122537.5,27230.5555555556
2022-01-24,"Food MEB","Banana","Bananas",9398.6,"kg",1,84587.4,9398.6
2022-01-24,"Food SMEB","Cabbage","Cabbage",4411.5,"kg",1,59555.25,4411.5
2022-01-24,"Food SMEB","Carrots","Carrots",11991.6,"kg",1,35974.8,11991.6
2022-01-24,"Food SMEB","Chickpeas","Chickpeas packed",54508.3333333333,"kg",1,245287.5,54508.3333333333
2022-01-24,"Food MEB","Cucumber","Cucumber",17319.4,"kg",1,103916.4,17319.4
2022-01-24,"Food SMEB","Eggs","Eggs",105677.25,"pieces",30,132096.5625,59179.26
2022-01-24,"Food SMEB","Powdered Milk","Milk powder can",276333.333333333,"kg",2.5,331600,110533.333333333
2022-01-24,"Food MEB","Oranges","Naval oranges",8459.6,"kg",1,76136.4,8459.6
2022-01-24,"Food MEB","Parsley","Parsley",2633.3,"bundle",1,236997,52666
2022-01-24,"Food SMEB","Rice","Plain rice",24894,"kg",1,298728,24894
2022-01-24,"Food SMEB","Potatoes","Potato",15424.1,"kg",1,161953.05,15424.1
2022-01-24,"Food SMEB","Apples","Red apples",18527.6666666667,"kg",1,138957.5,18527.6666666667
2022-01-24,"Food SMEB","Lentils","Red lentils",47620,"kg",1,178575,47620
2022-01-24,"Food MEB","Onion","Red onion",7209.25,"kg",1,21627.75,7209.25
2022-01-24,"Food SMEB","Salt","Salt",24990.6,"g",700,21416.9442,35736.558
2022-01-24,"Food SMEB","Sardine","Sardines can",24463.8333333333,"g",125,440348.999999999,195710.666666666
2022-01-24,"Food SMEB","Tomato Paste","Small tomato paste",11698.3333333333,"g",70,501390.566666665,167169.183333333
2022-01-24,"Food SMEB","Sugar","Sugar",20728.125,"kg",1,62184.375,20728.125
2022-01-24,"Food SMEB","Sunflower Oil","Sunflower Oil",278018.75,"L",3.5,202397.65,79513.3625
2022-01-24,"Food MEB","Tahini","Tahina container",67284.2857142857,"g",454,111019.071428571,148227.281428571
2022-01-24,"Food SMEB","Tea","Tea (unflavored) packed",69000,"g",454,91080,152007
2022-01-24,"Food MEB","Tomato","Tomato",13206.9,"kg",1,99051.75,13206.9
2022-01-24,"Food SMEB","White Beans","White beans",55041.25,"kg",1,82561.875,55041.25
2022-01-24,"Food MEB","Fresh Chicken","Whole chicken",61906.6666666667,"kg",1,232150,61906.6666666667
2022-01-24,"Food MEB","Zucchini","Zucchini",26835.9666666667,"kg",1,120761.85,26835.9666666667
2022-01-17,"Food MEB","Banana","Bananas",10082,"kg",1,90738,10082
